Market-Date,JBLU-Open-(USD),JBLU-Close-(USD),JBLU-Day-Price-Increase-(%),JBLU-Went-Up?,UAL-Open-(USD),UAL-Close-(USD),UAL-Day-Price-Increase-(%),UAL-Went-Up?,AAL-Open-(USD),AAL-Close-(USD),AAL-Day-Price-Increase-(%),AAL-Went-Up?,Average-Airline-Increase-(%),Average-Airline-Increase-Went-Up?,XOM-Open-(USD),XOM-Close-(USD),XOM-Day-Price-Increase-(%),XOM-Went-Up?,before-or-during-Covid,new-world-cases,new-world-cases-increase-(%),total-world-cases,total-world-cases-increase-(%),new-usa-cases,new-usa-cases-increase-(%),total-usa-cases,total-usa-cases-increase-(%),new-world-vaccinated,new-world-vaccinated-increase-(%),total-world-vaccinated,total-world-vaccinated-increase-(%),new-usa-vaccinated,new-usa-vaccinated-increase-(%),total-usa-vaccinated,total-usa-vaccinated-increase-(%)
4/14/2022,12.77,12.78,0.07830853563,TRUE,45.49,45.13,-0.7913827215,FALSE,18.99,19,0.05265929437,TRUE,-0.2201382972,FALSE,86.67,87.83,1.338410061,TRUE,during,4305384,-8.26117047,2143474146,0.2012643451,47858,-14.65663284,80713185,0.05932908448,1411,86.88741722,6270096,0.02250870797,43732,-39.76142593,256298370,0.01706583746
4/18/2022,12.64,12.66,0.1582278481,TRUE,44.18,43.97,-0.4753282028,FALSE,18.860001,18.540001,-1.696712529,FALSE,-0.6712709612,FALSE,88.5,88.55,0.05649717514,TRUE,during,9642737,123.9692673,2153116883,0.4498648616,114497,139.2431777,80827682,0.1418566248,8115,475.1240255,6278211,0.1294238557,222281,408.279978,256520651,0.08672743412
4/19/2022,12.77,13.03,2.036021926,TRUE,44.52,45.95,3.212039533,TRUE,18.860001,19.59,3.870620155,TRUE,3.039560538,TRUE,88.01,87.76,-0.2840586297,FALSE,during,4160281,-56.85580764,2157277164,0.1932213264,38493,-66.38077854,80866175,0.04762353571,2830,-65.1263093,6281041,0.04507653534,66598,-70.03882473,256587249,0.02596204233
4/20/2022,13.12,13.05,-0.5335365854,FALSE,46.37,46.52,0.3234850119,TRUE,19.66,19.48,-0.9155645982,FALSE,-0.3752053906,FALSE,87.97,87.96,-0.01136751165,FALSE,during,4287777,3.064600684,2161564941,0.1987587442,67804,76.14631232,80933979,0.08384717096,6295,122.4381625,6287336,0.1002222402,67039,0.6621820475,256654288,0.02612717517
4/21/2022,13.75,13.53,-1.6,FALSE,50.44,50.85,0.8128469469,TRUE,21.26,20.219999,-4.89182032,FALSE,-1.892991124,FALSE,88.95,87.03,-2.15851602,FALSE,during,4058720,-5.342092184,2165623661,0.1877676642,60470,-10.816471,80994449,0.07471521943,2475,-60.68308181,6289811,0.03936484387,36831,-45.06033801,256691119,0.01435043236
4/22/2022,13.4,12.87,-3.955223881,FALSE,52.01,51.46,-1.057488944,FALSE,20.6,20.18,-2.038834951,FALSE,-2.350515925,FALSE,86.66,85.13,-1.765520425,FALSE,during,3620817,-10.7891897,2169244478,0.1671951164,88823,46.88771292,81083272,0.1096655402,2217,-10.42424242,6292028,0.035247482,11799,-67.96448644,256702918,0.004596575077
4/25/2022,12.77,13.06,2.270947533,TRUE,51.01,51.3,0.5685159773,TRUE,19.98,19.98,0,FALSE,0.9464878368,TRUE,82.37,82.26,-0.1335437659,FALSE,during,6531044,80.3748712,2175775522,0.3010745938,102521,15.42168132,81185793,0.1264391501,4252,91.79070816,6296280,0.06757757594,181498,1438.249004,256884416,0.0707035204
4/26/2022,12.51,11.57,-7.513988809,FALSE,50.74,48.86,-3.705163579,FALSE,19.84,18.77,-5.393145161,FALSE,-5.537432516,FALSE,82.73,82.29,-0.5318505983,FALSE,during,2795440,-57.19765477,2178570962,0.1284801659,45156,-55.95438983,81230949,0.05562056898,1044,-75.44684854,6297324,0.01658121939,58493,-67.77209666,256942909,0.0227701629
4/27/2022,11.23,11.23,0,FALSE,48.75,50.28,3.138461538,TRUE,18.68,18.969999,1.552457173,TRUE,1.56363957,TRUE,83.39,84.64,1.498980693,TRUE,during,3727715,33.34984832,2182298677,0.1711082662,89826,98.92373107,81320775,0.1105810053,2024,93.8697318,6299348,0.03214063624,56859,-2.793496658,256999768,0.02212904035
4/28/2022,11.438,11.41,-0.2447980416,FALSE,50.7,51.82,2.209072978,TRUE,19.129999,19.43,1.568222769,TRUE,1.177499235,TRUE,84.88,87.2,2.7332705,TRUE,during,3247877,-12.87217505,2185546554,0.1488282532,77125,-14.1395587,81397900,0.09484046358,6122,202.4703557,6305470,0.09718466102,36983,-34.95664714,257036751,0.01439028536
4/29/2022,11.35,11.01,-2.995594714,FALSE,51.39,50.5,-1.731854446,FALSE,19.15,18.77,-1.984334204,FALSE,-2.237261121,FALSE,88.14,85.25,-3.278874518,FALSE,during,2834180,-12.73745896,2188380734,0.1296783175,61252,-20.5808752,81459152,0.07525009859,4619,-24.55080039,6310089,0.07325385737,20850,-43.62274559,257057601,0.008111680497
5/2/2022,11,11.3,2.727272727,TRUE,50.49,50.19,-0.5941770648,FALSE,18.75,18.559999,-1.013338667,FALSE,0.3732523317,TRUE,85.01,86.41,1.646865075,TRUE,during,4987749,75.98561136,2193368483,0.2279196176,135901,121.8719389,81595053,0.1668333105,14085,204.9361334,6324174,0.2232139673,157491,655.352518,257215092,0.06126681311
5/3/2022,11.36,11.37,0.08802816901,TRUE,50.39,51.38,1.964675531,TRUE,18.68,19.129999,2.408988223,TRUE,1.487230641,TRUE,86.26,88.19,2.237421748,TRUE,during,2981035,-40.23285855,2196349518,0.1359112718,49928,-63.26149182,81644981,0.06118998415,6503,-53.83031594,6330677,0.1028276578,55161,-64.97514144,257270253,0.02144547568
5/4/2022,11.24,11.46,1.957295374,TRUE,51.01,51.9,1.74475593,TRUE,18.83,19.620001,4.195438131,TRUE,2.632496478,TRUE,89.5,91.7,2.458100559,TRUE,during,2701298,-9.383888482,2199050816,0.1229903518,112358,125.0400577,81757339,0.1376177673,1174,-81.94679379,6331851,0.01854462011,58688,6.394010261,257328941,0.02281180949
5/5/2022,11.24,10.96,-2.491103203,FALSE,50.98,48.9,-4.080031385,FALSE,19.25,18.540001,-3.688306494,FALSE,-3.419813694,FALSE,92.04,90.31,-1.879617558,FALSE,during,2622878,-2.903048831,2201673694,0.1192731874,88332,-21.38343509,81845671,0.1080416768,1976,68.31345826,6333827,0.03120730415,34174,-41.77003817,257363115,0.01328027849
5/6/2022,10.91,10.62,-2.658111824,FALSE,48.81,47.52,-2.642901045,FALSE,18.450001,17.84,-3.306238303,FALSE,-2.869083724,FALSE,90.98,91.69,0.7803912948,TRUE,during,2722745,3.807535082,2204396439,0.1236670542,129063,46.11126206,81974734,0.1576906859,808,-59.10931174,6334635,0.01275690037,20621,-39.65880494,257383736,0.008012414677
5/9/2022,10.37,9.88,-4.725168756,FALSE,46.56,43.31,-6.98024055,FALSE,17.360001,16.32,-5.990788825,FALSE,-5.89873271,FALSE,89.44,84.46,-5.567978533,FALSE,during,5813077,113.5006033,2210209516,0.263703792,164502,27.45868297,82139236,0.2006740272,6463,699.8762376,6341098,0.1020263993,148923,622.1909704,257532659,0.0578602993
5/10/2022,9.98,10.04,0.6012024048,TRUE,44.2,44.12,-0.1809954751,FALSE,16.809999,16.57,-1.42771573,FALSE,-0.3358362668,FALSE,85.64,85.02,-0.723960766,FALSE,during,2764022,-52.4516534,2212973538,0.1250570129,70722,-57.00842543,82209958,0.08610014342,3832,-40.70864923,6344930,0.06043117454,49550,-66.72777207,257582209,0.01924027818
5/11/2022,10.02,9.6,-4.191616766,FALSE,43.91,43.18,-1.66249146,FALSE,16.549999,15.97,-3.504525892,FALSE,-3.119544706,FALSE,86.43,86.79,0.416522041,TRUE,during,2966293,7.317995298,2215939831,0.1340410515,161041,127.7099064,82370999,0.1958898945,2658,-30.63674322,6347588,0.04189171512,54571,10.13319879,257636780,0.0211858576
5/12/2022,9.49,9.58,0.9483667018,TRUE,42.25,41.5,-1.775147929,FALSE,15.71,15.49,-1.400381922,FALSE,-0.7423877164,FALSE,85.95,86.3,0.4072134962,TRUE,during,2756542,-7.071149074,2218696373,0.1243960671,105471,-34.50674052,82476470,0.1280438519,3866,45.44770504,6351454,0.06090502408,30263,-44.54380532,257667043,0.01174638186
5/13/2022,9.76,10.06,3.073770492,TRUE,42.35,43.27,2.172373081,TRUE,15.84,16.58,4.671717172,TRUE,3.305953582,TRUE,87.36,88.86,1.717032967,TRUE,during,2514977,-8.763334642,2221211350,0.1133538158,87267,-17.25972068,82563737,0.1058083596,5652,46.19762028,6357106,0.08898749798,15915,-47.41102997,257682958,0.006176575714
5/16/2022,9.9,9.45,-4.545454545,FALSE,43.17,43.54,0.8570766736,TRUE,16.5,16.549999,0.3030242424,TRUE,-1.12845121,FALSE,88.98,90.95,2.21398067,TRUE,during,6061454,141.0142916,2227272804,0.2728895654,228207,161.5043487,82791944,0.2764010064,5336,-5.59094126,6362442,0.0839375653,149750,840.9362237,257832708,0.05811404881
5/17/2022,9.77,10.22,4.60593654,TRUE,45.42,46.97,3.412593571,TRUE,17.16,17.82,3.846153846,TRUE,3.954894652,TRUE,91.73,92.11,0.4142592391,TRUE,during,2616518,-56.83349243,2229889322,0.1174763143,85472,-62.54628473,82877416,0.1032370976,1532,-71.28935532,6363974,0.02407880496,51003,-65.94123539,257883711,0.0197814313
5/18/2022,10.05,9.92,-1.293532338,FALSE,46.21,44.63,-3.419173339,FALSE,17.450001,16.889999,-3.209180332,FALSE,-2.64062867,FALSE,92.51,90.65,-2.010593449,FALSE,during,3222374,23.15504804,2233111696,0.1445082484,203882,138.5365968,83081298,0.2460042914,1857,21.21409922,6365831,0.02917988037,57458,12.65611827,257941169,0.02228058522
5/19/2022,9.83,10.25,4.272634791,TRUE,43.94,44.21,0.6144742831,TRUE,16.629999,16.75,0.7215935491,TRUE,1.869567541,TRUE,89,91.14,2.404494382,TRUE,during,2519386,-21.81584136,2235631082,0.1128195246,135474,-33.55274129,83216772,0.1630619685,4603,147.8729133,6370434,0.07230792021,33418,-41.8392565,257974587,0.01295566742
5/20/2022,10.35,10.19,-1.54589372,FALSE,45,43.55,-3.222222222,FALSE,17.059999,16.26,-4.689326183,FALSE,-3.152480708,FALSE,91.93,91.86,-0.07614489285,FALSE,during,2616555,3.856852424,2238247637,0.1170387646,148787,9.82697787,83365559,0.1787944863,1525,-66.86943298,6371959,0.02393871438,20216,-39.50565563,257994803,0.007836430803
5/23/2022,10.32,10.23,-0.8720930233,FALSE,44.14,44.76,1.404621658,TRUE,16.43,16.75,1.947656726,TRUE,0.8267284536,TRUE,92.66,93.89,1.327433628,TRUE,during,5241271,100.3118987,2243488908,0.2341685037,190515,28.04546096,83556074,0.2285296258,4158,172.6557377,6376117,0.06525465716,155613,669.7516818,258150416,0.06031633126
5/24/2022,10.01,9.83,-1.798201798,FALSE,43.65,41.57,-4.765177549,FALSE,16.530001,15.5,-6.231100651,FALSE,-4.264826666,FALSE,92.82,94.4,1.702219349,TRUE,during,2501370,-52.27550722,2245990278,0.1114946453,83868,-55.97826943,83639942,0.1003733134,1962,-52.81385281,6378079,0.03077107901,53707,-65.48681665,258204123,0.02080453746
5/25/2022,9.83,10.26,4.374364191,TRUE,41.41,43.08,4.032842309,TRUE,15.44,16.129999,4.46890544,TRUE,4.292037313,TRUE,94.58,96.3,1.818566293,TRUE,during,2688170,7.467907587,2248678448,0.1196875172,210761,151.3008537,83850703,0.2519860667,2998,52.80326198,6381077,0.04700474861,60578,12.79349061,258264701,0.02346128299
5/26/2022,10.5,10.61,1.047619048,TRUE,43.73,46.07,5.351017608,TRUE,16.370001,17.24,5.314593444,TRUE,3.904410033,TRUE,96.6,96.64,0.04140786749,TRUE,during,2143601,-20.2579822,2250822049,0.09532714657,135318,-35.79552194,83986021,0.1613796846,821,-72.61507672,6381898,0.01286616664,34769,-42.60457592,258299470,0.01346254438
5/27/2022,10.72,10.84,1.119402985,TRUE,46.42,48.41,4.286945282,TRUE,17.450001,18.129999,3.896836453,TRUE,3.101061573,TRUE,95.95,97.59,1.709223554,TRUE,during,2458781,14.703296,2253280830,0.1092392444,108002,-20.1865236,84094023,0.1285952099,511,-37.75883069,6382409,0.008007022362,21615,-37.83255199,258321085,0.008368193709
5/31/2022,10.68,10.74,0.5617977528,TRUE,46.79,47.63,1.795255396,TRUE,17.700001,17.870001,0.9604519231,TRUE,1.105835024,TRUE,98.56,96,-2.597402597,FALSE,during,6743695,174.2698516,2260024525,0.2992833787,251053,132.4521768,84345076,0.2985384586,2643,417.221135,6385052,0.04141069618,208281,863.5947259,258529366,0.08062872607
6/1/2022,10.81,10.24,-5.272895467,FALSE,48.23,45.49,-5.681111341,FALSE,18.07,17.290001,-4.316541229,FALSE,-5.090182679,FALSE,97.02,97.84,0.8451865595,TRUE,during,2946712,-56.30419229,2262971237,0.1303840718,228958,-8.800930481,84574034,0.2714539021,1163,-55.99697314,6386215,0.01821441705,55512,-73.3475449,258584878,0.02147222223
6/2/2022,10.27,10.53,2.53164557,TRUE,45.44,45.77,0.7262323944,TRUE,17.27,17.459999,1.100167921,TRUE,1.452681962,TRUE,97.29,97.67,0.3905848494,TRUE,during,2248309,-23.70109464,2265219546,0.09935208028,122128,-46.65921261,84696162,0.1444036594,1491,28.20292347,6387706,0.0233471626,27580,-50.31704857,258612458,0.01066574357
6/3/2022,10.42,10.47,0.4798464491,TRUE,44.84,44.43,-0.9143621766,FALSE,17,16.219999,-4.588241176,FALSE,-1.674252301,FALSE,97.9,99.09,1.215526047,TRUE,during,2325985,3.454863188,2267545531,0.1026825415,156992,28.54709813,84853154,0.1853590485,1685,13.01140174,6389391,0.02637879702,17479,-36.62436548,258629937,0.006758761792
6/6/2022,10.69,10.69,0,FALSE,45.02,44.76,-0.5775211017,FALSE,16.530001,16.299999,-1.391421573,FALSE,-0.6563142249,FALSE,99.18,98.84,-0.3428110506,FALSE,during,3952309,69.91979742,2271497840,0.1742989918,204084,29.99643294,85057238,0.2405143361,6031,257.9228487,6395422,0.09439084257,105186,501.7849991,258735123,0.04067046577
6/7/2022,10.56,10.68,1.136363636,TRUE,44.5,46.45,4.382022472,TRUE,16.1,16.690001,3.664602484,TRUE,3.060996197,TRUE,99.7,103.37,3.681043129,TRUE,during,2851043,-27.86386388,2274348883,0.1255137887,86882,-57.42831383,85144120,0.1021453342,1057,-82.47388493,6396479,0.01652744729,47030,-55.28872664,258782153,0.0181768905
6/8/2022,10.53,10.23,-2.849002849,FALSE,45.42,44.6,-1.805372083,FALSE,16.389999,16.15,-1.464301493,FALSE,-2.039558808,FALSE,103.49,104.59,1.062904628,TRUE,during,3019339,5.90296253,2277368222,0.1327561933,198919,128.9530628,85343039,0.2336262328,1627,53.92620624,6398106,0.0254358687,52049,10.67191155,258834202,0.02011305625
6/9/2022,10.28,9.87,-3.988326848,FALSE,44.31,42.7,-3.633491311,FALSE,16.08,15.47,-3.793532338,FALSE,-3.805116832,FALSE,103.42,102.33,-1.053954748,FALSE,during,2433804,-19.39282075,2279802026,0.1068691473,131628,-33.82834219,85474667,0.1542340202,2161,32.82114321,6400267,0.03377562047,27180,-47.77997656,258861382,0.01050093063
6/10/2022,9.695,9.54,-1.598762249,FALSE,41.68,41.16,-1.247600768,FALSE,15.09,14.71,-2.518223989,FALSE,-1.788195669,FALSE,101.94,100.46,-1.451834412,FALSE,during,2345708,-3.619683426,2282147734,0.1028908639,106212,-19.30896162,85580879,0.1242613791,365,-83.10967145,6400632,0.005702887083,17162,-36.85798381,258878544,0.006629803128
6/13/2022,9.25,8.45,-8.648648649,FALSE,39.84,37.02,-7.078313253,FALSE,14.12,13.32,-5.66572238,FALSE,-7.130894761,FALSE,97.52,95.85,-1.712469237,FALSE,during,4405169,87.79698922,2286552903,0.1930273371,204754,92.77859376,85785633,0.2392520413,10374,2742.191781,6411006,0.1620777448,135160,687.5538981,259013704,0.05220981156
6/14/2022,8.54,8.49,-0.5854800937,FALSE,37.48,36.99,-1.307363927,FALSE,13.6,12.95,-4.779411765,FALSE,-2.224085262,FALSE,97.41,96.1,-1.344831126,FALSE,during,3807341,-13.57105709,2290360244,0.166510077,90196,-55.94909013,85875829,0.1051411488,5608,-45.94177752,6416614,0.08747457107,43997,-67.44820953,259057701,0.01698635992
6/15/2022,8.66,8.63,-0.3464203233,FALSE,37.53,37.89,0.9592326139,TRUE,13.07,13.31,1.836266259,TRUE,0.8163595165,TRUE,95.99,94.89,-1.145952703,FALSE,during,3100828,-18.55659895,2293461072,0.1353860384,185164,105.2907003,86060993,0.215618297,4481,-20.09629101,6421095,0.06983433942,47710,8.439211764,259105411,0.01841674647
6/16/2022,8.37,8.11,-3.106332139,FALSE,36.43,34.78,-4.529234148,FALSE,12.9,12.16,-5.736434109,FALSE,-4.457333465,FALSE,92.41,91.39,-1.103776648,FALSE,during,2251123,-27.40251959,2295712195,0.09815396596,129738,-29.93346439,86190731,0.1507512236,924,-79.37960277,6422019,0.01439006898,25401,-46.75958918,259130812,0.009803346021
6/17/2022,8.25,8.54,3.515151515,TRUE,34.87,36.28,4.043590479,TRUE,12.2,12.94,6.06557377,TRUE,4.541438588,TRUE,90.96,86.12,-5.321020229,FALSE,during,2582303,14.7117683,2298294498,0.1124837428,138844,7.018760887,86329575,0.1610892475,2807,203.7878788,6424826,0.04370899557,15527,-38.87248534,259146339,0.005991954365
6/21/2022,8.68,8.4,-3.225806452,FALSE,37.35,36.5,-2.275769746,FALSE,13.22,13.04,-1.361573374,FALSE,-2.287716524,FALSE,88.58,91.48,3.273876722,TRUE,during,9245258,258.0237486,2307539756,0.4022660285,243143,75.11955864,86572718,0.2816450793,8210,192.483078,6433036,0.1277855618,165710,967.2377149,259312049,0.06394456531
6/22/2022,8.3,8.32,0.2409638554,TRUE,35.85,36.72,2.426778243,TRUE,12.82,13.1,2.184087363,TRUE,1.617276487,TRUE,87.54,87.86,0.3655471784,TRUE,during,3532107,-61.79547396,2311071863,0.1530680887,185667,-23.63876402,86758385,0.2144636374,1972,-75.98051157,6435008,0.03065426651,43584,-73.69863014,259355633,0.01680754912
6/23/2022,8.35,8.15,-2.395209581,FALSE,36.5,35.81,-1.890410959,FALSE,13.02,12.98,-0.3072196621,FALSE,-1.530946734,FALSE,88.66,85.21,-3.89127002,FALSE,during,3406763,-3.548703366,2314478626,0.1474105178,138398,-25.45902072,86896783,0.1595211806,473,-76.01419878,6435481,0.007350418212,22852,-47.56791483,259378485,0.008811067543
6/24/2022,8.15,8.62,5.766871166,TRUE,35.53,38.51,8.387278356,TRUE,12.97,13.9,7.170393215,TRUE,7.108180912,TRUE,86.95,86.9,-0.05750431282,FALSE,during,3377826,-0.8493986814,2317856452,0.1459432791,117165,-15.34198471,87013948,0.1348323792,489,3.382663848,6435970,0.00759849963,11889,-47.97391913,259390374,0.004583649257
6/27/2022,8.755,8.76,0.05711022273,TRUE,38.82,37.2,-4.173106646,FALSE,13.96,13.56,-2.865329513,FALSE,-2.327108645,FALSE,87.81,89.03,1.389363398,TRUE,during,6670218,97.47074006,2324526670,0.2877752845,223423,90.69090599,87237371,0.2567668806,122418,24934.35583,6558388,1.902090905,152358,1181.503911,259542732,0.0587369522
6/28/2022,8.87,8.73,-1.578354002,FALSE,38.14,36.97,-3.067645517,FALSE,13.8,13.5,-2.173913043,FALSE,-2.273304187,FALSE,91.12,91.5,0.4170324846,TRUE,during,4214844,-36.81100078,2328741514,0.1813205266,97895,-56.1840097,87335266,0.1122168159,697748,469.9717362,7256136,10.63901678,69598,-54.31943186,259612330,0.02681562279
6/29/2022,8.71,8.96,2.870264064,TRUE,36.25,35.68,-1.572413793,FALSE,13.23,13.03,-1.511715797,FALSE,-0.07128850867,FALSE,92.98,88.12,-5.226930523,FALSE,during,4146179,-1.629123166,2332887693,0.1780437621,190271,94.36232698,87525537,0.217862736,245823,-64.76908569,7501959,3.387794826,78259,12.44432311,259690589,0.03014456209
6/30/2022,8.7,8.37,-3.793103448,FALSE,34.46,35.42,2.785838654,TRUE,12.6,12.68,0.6349206349,TRUE,-0.1241147197,FALSE,86.14,85.64,-0.5804504295,FALSE,during,4654336,12.2560314,2337542029,0.1995096469,167431,-12.00393123,87692968,0.1912938849,1190340,384.2264556,8692299,15.86705553,61717,-21.13750495,259752306,0.02376558975
7/1/2022,8.43,8.53,1.18623962,TRUE,35.51,36.44,2.618980569,TRUE,12.78,13.13,2.738654147,TRUE,2.181291445,TRUE,86.74,87.55,0.9338252248,TRUE,during,4190075,-9.974806288,2341732104,0.1792513225,156853,-6.317826448,87849821,0.1788661093,396529,-66.68775308,9088828,4.561842615,25028,-59.44715394,259777334,0.009635333132
7/5/2022,8.33,8.57,2.881152461,TRUE,35.15,36.97,5.177809388,TRUE,12.81,13.88,8.352849336,TRUE,5.470603728,TRUE,86.34,84.81,-1.772063933,FALSE,during,12574901,200.111597,2354307005,0.5369914423,246977,57.45761955,88096798,0.2811354618,2297473,479.3959584,11386301,25.27798964,289031,1054.83059,260066365,0.1112610541
7/6/2022,8.52,8.31,-2.464788732,FALSE,36.56,36.66,0.2735229759,TRUE,13.75,13.89,1.018181818,TRUE,-0.3910279794,FALSE,83.76,83.28,-0.5730659026,FALSE,during,5399978,-57.05749095,2359706983,0.2293659233,200733,-18.72401074,88297531,0.2278550464,1235378,-46.2288349,12621679,10.84968683,73070,-74.71897478,260139435,0.02809667448
7/7/2022,8.36,8.4,0.4784688995,TRUE,36.6,36.69,0.2459016393,TRUE,13.94,14.1,1.147776184,TRUE,0.6240489076,TRUE,85.38,85.94,0.6558913094,TRUE,during,4635851,-14.15055765,2364342834,0.1964587567,138838,-30.83449159,88436369,0.1572388247,1428773,15.65472268,14050452,11.31999158,31337,-57.11372656,260170772,0.01204623205
7/8/2022,8.45,8.21,-2.840236686,FALSE,36.72,36.47,-0.6808278867,FALSE,13.96,13.97,0.07163323782,TRUE,-1.149810445,FALSE,86.95,86.08,-1.000575043,FALSE,during,4428969,-4.462654214,2368771803,0.1873234683,137729,-0.7987726703,88574098,0.1557379634,1513223,5.910666005,15563675,10.76992399,14902,-52.44599036,260185674,0.00572777637
7/11/2022,8.17,8.04,-1.591187271,FALSE,36.21,35.37,-2.31980116,FALSE,13.82,13.43,-2.821997106,FALSE,-2.244328512,FALSE,85.17,85.64,0.5518375015,TRUE,during,8985704,102.8847797,2377757507,0.3793402129,254809,85.00751476,88828907,0.2876789104,5624751,271.7066817,21188426,36.14024965,137615,823.4666488,260323289,0.05289107501
7/12/2022,8,8.28,3.5,TRUE,35.53,38.23,7.599211934,TRUE,13.63,14.77,8.363903155,TRUE,6.48770503,TRUE,83.78,84.5,0.85939365,TRUE,during,5342414,-40.54540412,2383099921,0.2246828781,148236,-41.82466082,88977143,0.1668781087,1677437,-70.17757764,22865863,7.916760783,69080,-49.8019838,260392369,0.0265362351
7/13/2022,8.05,8.12,0.8695652174,TRUE,36.89,37.91,2.764976959,TRUE,14.04,14.31,1.923076923,TRUE,1.8525397,TRUE,83.38,84.84,1.751019429,TRUE,during,6264755,17.26449878,2389364676,0.2628825986,204673,38.07239807,89181816,0.230028739,2279155,35.87127266,25145018,9.967500461,73878,6.945570353,260466247,0.02837179918
7/14/2022,8.05,7.91,-1.739130435,FALSE,37.33,37.85,1.392981516,TRUE,14.18,14.25,0.4936530324,TRUE,0.0491680378,TRUE,81.85,83.14,1.576053757,TRUE,during,4145049,-33.83541735,2393509725,0.1734791278,175160,-14.41958636,89356976,0.196407752,2292934,0.604566166,27437952,9.118840161,39666,-46.30877934,260505913,0.0152288446
7/15/2022,8.05,8.1,0.6211180124,TRUE,38.38,38.78,1.042209484,TRUE,14.49,14.47,-0.138026225,FALSE,0.5084337571,TRUE,84.8,84.54,-0.3066037736,FALSE,during,4390732,5.927143443,2397900457,0.1834432488,153182,-12.54738525,89510158,0.1714270187,2278937,-0.6104405971,29716889,8.305783901,21276,-46.36212373,260527189,0.008167185057
7/18/2022,8.25,8.22,-0.3636363636,FALSE,39.79,39.34,-1.130937421,FALSE,14.83,14.54,-1.955495617,FALSE,-1.150023134,FALSE,86.58,86.1,-0.5544005544,FALSE,during,9830453,123.8909822,2407730910,0.409960846,234084,52.81429933,89744242,0.2615166873,4140867,81.70168811,33857756,13.9343893,196844,825.1927054,260724033,0.07555602959
7/19/2022,8.39,8.68,3.456495828,TRUE,40.22,41.47,3.107906514,TRUE,14.9,15.16,1.744966443,TRUE,2.769789595,TRUE,86.42,88.27,2.140708169,TRUE,during,6959095,-29.20880655,2414690005,0.2890312606,117282,-49.8974727,89861524,0.1306847073,2188817,-47.14109388,36046573,6.464743263,72648,-63.09361728,260796681,0.02786394456
7/20/2022,8.69,8.87,2.071346375,TRUE,41.5,41.68,0.4337349398,TRUE,15.14,15.21,0.4623513871,TRUE,0.989144234,TRUE,87.58,89.24,1.895409911,TRUE,during,6790232,-2.426508045,2421480237,0.2812051231,216751,84.81182108,90078275,0.2412055687,2401995,9.739416315,38448568,6.663587687,79248,9.084902544,260875929,0.03038688978
7/21/2022,8.71,8.61,-1.148105626,FALSE,38.82,37.44,-3.554868624,FALSE,14.67,14.08,-4.021813224,FALSE,-2.908262491,FALSE,86.93,87.75,0.9432877027,TRUE,during,4828943,-28.88397628,2426309180,0.1994211196,175453,-19.05319929,90253728,0.1947783747,2777942,15.65144807,41226510,7.22508573,41432,-47.71855441,260917361,0.01588187924
7/22/2022,8.66,8.37,-3.348729792,FALSE,37.8,36.33,-3.888888889,FALSE,14.11,13.68,-3.047484054,FALSE,-3.428367578,FALSE,87.55,87.08,-0.5368360937,FALSE,during,4683051,-3.021199463,2430992231,0.1930113045,131392,-25.11270825,90385120,0.14558069,3457333,24.45663012,44683843,8.386188887,21763,-47.47296775,260939124,0.008340955127
7/25/2022,8.47,8.44,-0.3541912633,FALSE,36.03,36.34,0.860394116,TRUE,13.62,13.75,0.9544787078,TRUE,0.4868938535,TRUE,88.16,89.98,2.064428312,TRUE,during,9382666,100.353701,2440374897,0.3859603449,239539,82.30866415,90624659,0.2650203927,5202516,50.47772373,49886359,11.64294665,207532,853.600147,261146656,0.07953272657
7/26/2022,8.3,8.11,-2.289156627,FALSE,35.76,35.34,-1.174496644,FALSE,13.52,13.43,-0.6656804734,FALSE,-1.376444581,FALSE,91.13,89.63,-1.646000219,FALSE,during,5063680,-46.0315437,2445438577,0.2074959879,132209,-44.80689992,90756868,0.145886342,2271382,-56.34070131,52157741,4.553112405,69382,-66.56804734,261216038,0.02656821307
7/27/2022,8.32,8.4,0.9615384615,TRUE,36.18,36.42,0.6633499171,TRUE,13.71,13.97,1.896425966,TRUE,1.173771448,TRUE,90.28,91.57,1.428887904,TRUE,during,6069447,19.86237282,2451508024,0.2481946207,240129,81.6283309,90996997,0.2645849348,2783607,22.55124854,54941348,5.336900998,74496,7.370787812,261290534,0.02851892272
7/28/2022,8.43,8.37,-0.7117437722,FALSE,35.86,36.74,2.45398773,TRUE,13.69,13.76,0.5113221329,TRUE,0.7511886969,TRUE,92.18,92.64,0.4990236494,TRUE,during,4652005,-23.35372564,2456160029,0.1897609534,177048,-26.26963007,91174045,0.1945646624,3188528,14.54662961,58129876,5.803512502,38885,-47.80256658,261329419,0.01488190154
7/29/2022,8.34,8.42,0.9592326139,TRUE,36.49,36.75,0.7125239792,TRUE,13.59,13.71,0.8830022075,TRUE,0.8515862669,TRUE,94.45,96.93,2.625727898,TRUE,during,5660530,21.67936191,2461820559,0.2304625893,159244,-10.05603,91333289,0.1746593562,3408477,6.898136068,61538353,5.863554569,19591,-49.61810467,261349010,0.00749666841
